-- Merging decision tree log ---
application
INJECTED from C:\Users\moham\OneDrive\Desktop\Projects\socialapp\android\app\src\main\AndroidManifest.xml:9:5-71:19
		ADDED from [com.onesignal:notifications:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\494f455d66f0c4d57771218c88150e94\transformed\jetified-notifications-5.1.17\AndroidManifest.xml:73:13-37
	android:exported
		ADDED from [com.onesignal:notifications:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\494f455d66f0c4d57771218c88150e94\transformed\jetified-notifications-5.1.17\AndroidManifest.xml:72:13-36
	android:theme
		ADDED from [com.onesignal:notifications:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\494f455d66f0c4d57771218c88150e94\transformed\jetified-notifications-5.1.17\AndroidManifest.xml:74:13-72
	android:name
		ADDED from [com.onesignal:notifications:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\494f455d66f0c4d57771218c88150e94\transformed\jetified-notifications-5.1.17\AndroidManifest.xml:71:13-96
intent-filter#action:name:android.intent.action.VIEW
ADDED from [com.onesignal:notifications:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\494f455d66f0c4d57771218c88150e94\transformed\jetified-notifications-5.1.17\AndroidManifest.xml:75:13-77:29
receiver#com.onesignal.notifications.receivers.NotificationDismissReceiver
ADDED from [com.onesignal:notifications:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\494f455d66f0c4d57771218c88150e94\transformed\jetified-notifications-5.1.17\AndroidManifest.xml:80:9-82:39
	android:exported
		ADDED from [com.onesignal:notifications:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\494f455d66f0c4d57771218c88150e94\transformed\jetified-notifications-5.1.17\AndroidManifest.xml:82:13-36
	android:name
		ADDED from [com.onesignal:notifications:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\494f455d66f0c4d57771218c88150e94\transformed\jetified-notifications-5.1.17\AndroidManifest.xml:81:13-93
receiver#com.onesignal.notifications.receivers.BootUpReceiver
ADDED from [com.onesignal:notifications:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\494f455d66f0c4d57771218c88150e94\transformed\jetified-notifications-5.1.17\AndroidManifest.xml:83:9-90:20
	android:exported
		ADDED from [com.onesignal:notifications:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\494f455d66f0c4d57771218c88150e94\transformed\jetified-notifications-5.1.17\AndroidManifest.xml:85:13-36
	android:name
		ADDED from [com.onesignal:notifications:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\494f455d66f0c4d57771218c88150e94\transformed\jetified-notifications-5.1.17\AndroidManifest.xml:84:13-80
intent-filter#action:name:android.intent.action.BOOT_COMPLETED+action:name:android.intent.action.QUICKBOOT_POWERON
ADDED from [com.onesignal:notifications:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\494f455d66f0c4d57771218c88150e94\transformed\jetified-notifications-5.1.17\AndroidManifest.xml:86:13-89:29
action#android.intent.action.BOOT_COMPLETED
ADDED from [com.onesignal:notifications:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\494f455d66f0c4d57771218c88150e94\transformed\jetified-notifications-5.1.17\AndroidManifest.xml:87:17-79
	android:name
		ADDED from [com.onesignal:notifications:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\494f455d66f0c4d57771218c88150e94\transformed\jetified-notifications-5.1.17\AndroidManifest.xml:87:25-76
action#android.intent.action.QUICKBOOT_POWERON
ADDED from [com.onesignal:notifications:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\494f455d66f0c4d57771218c88150e94\transformed\jetified-notifications-5.1.17\AndroidManifest.xml:88:17-82
	android:name
		ADDED from [com.onesignal:notifications:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\494f455d66f0c4d57771218c88150e94\transformed\jetified-notifications-5.1.17\AndroidManifest.xml:88:25-79
receiver#com.onesignal.notifications.receivers.UpgradeReceiver
ADDED from [com.onesignal:notifications:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\494f455d66f0c4d57771218c88150e94\transformed\jetified-notifications-5.1.17\AndroidManifest.xml:91:9-97:20
	android:exported
		ADDED from [com.onesignal:notifications:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\494f455d66f0c4d57771218c88150e94\transformed\jetified-notifications-5.1.17\AndroidManifest.xml:93:13-36
	android:name
		ADDED from [com.onesignal:notifications:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\494f455d66f0c4d57771218c88150e94\transformed\jetified-notifications-5.1.17\AndroidManifest.xml:92:13-81
intent-filter#action:name:android.intent.action.MY_PACKAGE_REPLACED
ADDED from [com.onesignal:notifications:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\494f455d66f0c4d57771218c88150e94\transformed\jetified-notifications-5.1.17\AndroidManifest.xml:94:13-96:29
action#android.intent.action.MY_PACKAGE_REPLACED
ADDED from [com.onesignal:notifications:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\494f455d66f0c4d57771218c88150e94\transformed\jetified-notifications-5.1.17\AndroidManifest.xml:95:17-84
	android:name
		ADDED from [com.onesignal:notifications:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\494f455d66f0c4d57771218c88150e94\transformed\jetified-notifications-5.1.17\AndroidManifest.xml:95:25-81
activity#com.onesignal.notifications.activities.NotificationOpenedActivity
ADDED from [com.onesignal:notifications:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\494f455d66f0c4d57771218c88150e94\transformed\jetified-notifications-5.1.17\AndroidManifest.xml:99:9-105:75
	android:excludeFromRecents
		ADDED from [com.onesignal:notifications:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\494f455d66f0c4d57771218c88150e94\transformed\jetified-notifications-5.1.17\AndroidManifest.xml:101:13-46
	android:noHistory
		ADDED from [com.onesignal:notifications:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\494f455d66f0c4d57771218c88150e94\transformed\jetified-notifications-5.1.17\AndroidManifest.xml:103:13-37
	android:exported
		ADDED from [com.onesignal:notifications:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\494f455d66f0c4d57771218c88150e94\transformed\jetified-notifications-5.1.17\AndroidManifest.xml:102:13-36
	android:theme
		ADDED from [com.onesignal:notifications:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\494f455d66f0c4d57771218c88150e94\transformed\jetified-notifications-5.1.17\AndroidManifest.xml:105:13-72
	android:taskAffinity
		ADDED from [com.onesignal:notifications:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\494f455d66f0c4d57771218c88150e94\transformed\jetified-notifications-5.1.17\AndroidManifest.xml:104:13-36
	android:name
		ADDED from [com.onesignal:notifications:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\494f455d66f0c4d57771218c88150e94\transformed\jetified-notifications-5.1.17\AndroidManifest.xml:100:13-93
activity#com.onesignal.notifications.activities.NotificationOpenedActivityAndroid22AndOlder
ADDED from [com.onesignal:notifications:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\494f455d66f0c4d57771218c88150e94\transformed\jetified-notifications-5.1.17\AndroidManifest.xml:106:9-111:75
	android:excludeFromRecents
		ADDED from [com.onesignal:notifications:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\494f455d66f0c4d57771218c88150e94\transformed\jetified-notifications-5.1.17\AndroidManifest.xml:108:13-46
	android:noHistory
		ADDED from [com.onesignal:notifications:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\494f455d66f0c4d57771218c88150e94\transformed\jetified-notifications-5.1.17\AndroidManifest.xml:110:13-37
	android:exported
		ADDED from [com.onesignal:notifications:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\494f455d66f0c4d57771218c88150e94\transformed\jetified-notifications-5.1.17\AndroidManifest.xml:109:13-36
	android:theme
		ADDED from [com.onesignal:notifications:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\494f455d66f0c4d57771218c88150e94\transformed\jetified-notifications-5.1.17\AndroidManifest.xml:111:13-72
	android:name
		ADDED from [com.onesignal:notifications:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\494f455d66f0c4d57771218c88150e94\transformed\jetified-notifications-5.1.17\AndroidManifest.xml:107:13-110
service#com.onesignal.core.services.SyncService
ADDED from [com.onesignal:core:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\dda88457b747e3c954ae8336a35fd09d\transformed\jetified-core-5.1.17\AndroidManifest.xml:13:9-16:43
	android:exported
		ADDED from [com.onesignal:core:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\dda88457b747e3c954ae8336a35fd09d\transformed\jetified-core-5.1.17\AndroidManifest.xml:15:13-37
	android:stopWithTask
		ADDED from [com.onesignal:core:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\dda88457b747e3c954ae8336a35fd09d\transformed\jetified-core-5.1.17\AndroidManifest.xml:16:13-40
	android:name
		ADDED from [com.onesignal:core:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\dda88457b747e3c954ae8336a35fd09d\transformed\jetified-core-5.1.17\AndroidManifest.xml:14:13-67
service#com.onesignal.core.services.SyncJobService
ADDED from [com.onesignal:core:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\dda88457b747e3c954ae8336a35fd09d\transformed\jetified-core-5.1.17\AndroidManifest.xml:17:9-20:72
	android:exported
		ADDED from [com.onesignal:core:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\dda88457b747e3c954ae8336a35fd09d\transformed\jetified-core-5.1.17\AndroidManifest.xml:19:13-37
	android:permission
		ADDED from [com.onesignal:core:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\dda88457b747e3c954ae8336a35fd09d\transformed\jetified-core-5.1.17\AndroidManifest.xml:20:13-69
	android:name
		ADDED from [com.onesignal:core:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\dda88457b747e3c954ae8336a35fd09d\transformed\jetified-core-5.1.17\AndroidManifest.xml:18:13-70
activity#com.onesignal.core.activities.PermissionsActivity
ADDED from [com.onesignal:core:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\dda88457b747e3c954ae8336a35fd09d\transformed\jetified-core-5.1.17\AndroidManifest.xml:22:9-25:75
	android:exported
		ADDED from [com.onesignal:core:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\dda88457b747e3c954ae8336a35fd09d\transformed\jetified-core-5.1.17\AndroidManifest.xml:24:13-37
	android:theme
		ADDED from [com.onesignal:core:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\dda88457b747e3c954ae8336a35fd09d\transformed\jetified-core-5.1.17\AndroidManifest.xml:25:13-72
	android:name
		ADDED from [com.onesignal:core:5.1.17] C:\Users\moham\.gradle\caches\transforms-3\dda88457b747e3c954ae8336a35fd09d\transformed\jetified-core-5.1.17\AndroidManifest.xml:23:13-77
uses-permission#com.google.android.gms.permission.AD_ID
ADDED from [com.google.android.gms:play-services-ads-lite:23.0.0] C:\Users\moham\.gradle\caches\transforms-3\6198c0d393c570c985b77800eb6b5ecc\transformed\jetified-play-services-ads-lite-23.0.0\AndroidManifest.xml:26:5-79
MERGED from [com.google.android.gms:play-services-ads-identifier:18.0.0] C:\Users\moham\.gradle\caches\transforms-3\845e33898912c54762eeae2e29c2232a\transformed\jetified-play-services-ads-identifier-18.0.0\AndroidManifest.xml:23:5-79
MERGED from [com.google.android.gms:play-services-ads-identifier:18.0.0] C:\Users\moham\.gradle\caches\transforms-3\845e33898912c54762eeae2e29c2232a\transformed\jetified-play-services-ads-identifier-18.0.0\AndroidManifest.xml:23:5-79
MERGED from [com.google.android.gms:play-services-measurement-sdk-api:20.1.2] C:\Users\moham\.gradle\caches\transforms-3\d1c382a007ceddf081b057c80bd7393f\transformed\jetified-play-services-measurement-sdk-api-20.1.2\AndroidManifest.xml:26:5-79
MERGED from [com.google.android.gms:play-services-measurement-sdk-api:20.1.2] C:\Users\moham\.gradle\caches\transforms-3\d1c382a007ceddf081b057c80bd7393f\transformed\jetified-play-services-measurement-sdk-api-20.1.2\AndroidManifest.xml:26:5-79
	android:name
		ADDED from [com.google.android.gms:play-services-ads-lite:23.0.0] C:\Users\moham\.gradle\caches\transforms-3\6198c0d393c570c985b77800eb6b5ecc\transformed\jetified-play-services-ads-lite-23.0.0\AndroidManifest.xml:26:22-76
uses-permission#android.permission.ACCESS_ADSERVICES_AD_ID
ADDED from [com.google.android.gms:play-services-ads-lite:23.0.0] C:\Users\moham\.gradle\caches\transforms-3\6198c0d393c570c985b77800eb6b5ecc\transformed\jetified-play-services-ads-lite-23.0.0\AndroidManifest.xml:27:5-82
	android:name
		ADDED from [com.google.android.gms:play-services-ads-lite:23.0.0] C:\Users\moham\.gradle\caches\transforms-3\6198c0d393c570c985b77800eb6b5ecc\transformed\jetified-play-services-ads-lite-23.0.0\AndroidManifest.xml:27:22-79
uses-permission#android.permission.ACCESS_ADSERVICES_ATTRIBUTION
ADDED from [com.google.android.gms:play-services-ads-lite:23.0.0] C:\Users\moham\.gradle\caches\transforms-3\6198c0d393c570c985b77800eb6b5ecc\transformed\jetified-play-services-ads-lite-23.0.0\AndroidManifest.xml:28:5-88
	android:name
		ADDED from [com.google.android.gms:play-services-ads-lite:23.0.0] C:\Users\moham\.gradle\caches\transforms-3\6198c0d393c570c985b77800eb6b5ecc\transformed\jetified-play-services-ads-lite-23.0.0\AndroidManifest.xml:28:22-85
uses-permission#android.permission.ACCESS_ADSERVICES_TOPICS
ADDED from [com.google.android.gms:play-services-ads-lite:23.0.0] C:\Users\moham\.gradle\caches\transforms-3\6198c0d393c570c985b77800eb6b5ecc\transformed\jetified-play-services-ads-lite-23.0.0\AndroidManifest.xml:29:5-83
	android:name
		ADDED from [com.google.android.gms:play-services-ads-lite:23.0.0] C:\Users\moham\.gradle\caches\transforms-3\6198c0d393c570c985b77800eb6b5ecc\transformed\jetified-play-services-ads-lite-23.0.0\AndroidManifest.xml:29:22-80
intent#action:name:android.intent.action.VIEW+category:name:android.intent.category.BROWSABLE+data:scheme:https
ADDED from [com.google.android.gms:play-services-ads-lite:23.0.0] C:\Users\moham\.gradle\caches\transforms-3\6198c0d393c570c985b77800eb6b5ecc\transformed\jetified-play-services-ads-lite-23.0.0\AndroidManifest.xml:38:9-44:18
category#android.intent.category.BROWSABLE
ADDED from [com.google.android.gms:play-services-ads-lite:23.0.0] C:\Users\moham\.gradle\caches\transforms-3\6198c0d393c570c985b77800eb6b5ecc\transformed\jetified-play-services-ads-lite-23.0.0\AndroidManifest.xml:41:13-74
	android:name
		ADDED from [com.google.android.gms:play-services-ads-lite:23.0.0] C:\Users\moham\.gradle\caches\transforms-3\6198c0d393c570c985b77800eb6b5ecc\transformed\jetified-play-services-ads-lite-23.0.0\AndroidManifest.xml:41:23-71
activity#com.google.android.gms.ads.AdActivity
ADDED from [com.google.android.gms:play-services-ads-lite:23.0.0] C:\Users\moham\.gradle\caches\transforms-3\6198c0d393c570c985b77800eb6b5ecc\transformed\jetified-play-services-ads-lite-23.0.0\AndroidManifest.xml:56:9-61:43
	android:exported
		ADDED from [com.google.android.gms:play-services-ads-lite:23.0.0] C:\Users\moham\.gradle\caches\transforms-3\6198c0d393c570c985b77800eb6b5ecc\transformed\jetified-play-services-ads-lite-23.0.0\AndroidManifest.xml:59:13-37
	tools:ignore
		ADDED from [com.google.android.gms:play-services-ads-lite:23.0.0] C:\Users\moham\.gradle\caches\transforms-3\6198c0d393c570c985b77800eb6b5ecc\transformed\jetified-play-services-ads-lite-23.0.0\AndroidManifest.xml:61:13-40
	android:configChanges
		ADDED from [com.google.android.gms:play-services-ads-lite:23.0.0] C:\Users\moham\.gradle\caches\transforms-3\6198c0d393c570c985b77800eb6b5ecc\transformed\jetified-play-services-ads-lite-23.0.0\AndroidManifest.xml:58:13-122
	android:theme
		ADDED from [com.google.android.gms:play-services-ads-lite:23.0.0] C:\Users\moham\.gradle\caches\transforms-3\6198c0d393c570c985b77800eb6b5ecc\transformed\jetified-play-services-ads-lite-23.0.0\AndroidManifest.xml:60:13-61
	android:name
		ADDED from [com.google.android.gms:play-services-ads-lite:23.0.0] C:\Users\moham\.gradle\caches\transforms-3\6198c0d393c570c985b77800eb6b5ecc\transformed\jetified-play-services-ads-lite-23.0.0\AndroidManifest.xml:57:13-65
provider#com.google.android.gms.ads.MobileAdsInitProvider
ADDED from [com.google.android.gms:play-services-ads-lite:23.0.0] C:\Users\moham\.gradle\caches\transforms-3\6198c0d393c570c985b77800eb6b5ecc\transformed\jetified-play-services-ads-lite-23.0.0\AndroidManifest.xml:63:9-68:43
	android:authorities
		ADDED from [com.google.android.gms:play-services-ads-lite:23.0.0] C:\Users\moham\.gradle\caches\transforms-3\6198c0d393c570c985b77800eb6b5ecc\transformed\jetified-play-services-ads-lite-23.0.0\AndroidManifest.xml:65:13-73
	android:exported
		ADDED from [com.google.android.gms:play-services-ads-lite:23.0.0] C:\Users\moham\.gradle\caches\transforms-3\6198c0d393c570c985b77800eb6b5ecc\transformed\jetified-play-services-ads-lite-23.0.0\AndroidManifest.xml:66:13-37
	tools:ignore
		ADDED from [com.google.android.gms:play-services-ads-lite:23.0.0] C:\Users\moham\.gradle\caches\transforms-3\6198c0d393c570c985b77800eb6b5ecc\transformed\jetified-play-services-ads-lite-23.0.0\AndroidManifest.xml:68:13-40
	android:initOrder
		ADDED from [com.google.android.gms:play-services-ads-lite:23.0.0] C:\Users\moham\.gradle\caches\transforms-3\6198c0d393c570c985b77800eb6b5ecc\transformed\jetified-play-services-ads-lite-23.0.0\AndroidManifest.xml:67:13-36
	android:name
		ADDED from [com.google.android.gms:play-services-ads-lite:23.0.0] C:\Users\moham\.gradle\caches\transforms-3\6198c0d393c570c985b77800eb6b5ecc\transformed\jetified-play-services-ads-lite-23.0.0\AndroidManifest.xml:64:13-76
service#com.google.android.gms.ads.AdService
ADDED from [com.google.android.gms:play-services-ads-lite:23.0.0] C:\Users\moham\.gradle\caches\transforms-3\6198c0d393c570c985b77800eb6b5ecc\transformed\jetified-play-services-ads-lite-23.0.0\AndroidManifest.xml:70:9-74:43
